GROUP_ID,IMPACT_INIT,SIGNIFICANCE_INIT,INVESTIGATOR_INIT,INNOVATION_INIT,APPROACH_INIT,ENVIRONMENT_INIT,IMPACT_FINAL,PI_RACE,PI_ID,REVIEWER_ID,APPLICATION_ID,IRG,ADMIN_ORG,SRG,APPLICATION_TYPE,AMENDED,PI_GENDER,PI_ETHNICITY,CAREER_STAGE,DEG_CATEGORY,INSTITUTION_BIN
Random White,4,4,3,4,4,3,5,White,868,6826,2413,13,21,81,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,2
Random White,5,5,2,3,5,2,6,White,868,3860,2413,13,21,81,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,2
Random White,4,3,2,2,5,2,ND,White,1307,6727,3307,12,13,169,New,FALSE,Male,Non-Hispanic,Experienced,PHD,2
Random White,3,2,1,2,4,1,ND,White,1307,6916,3307,12,13,169,New,FALSE,Male,Non-Hispanic,Experienced,PHD,2
Random White,4,2,3,3,5,2,ND,White,1307,1441,3307,12,13,169,New,FALSE,Male,Non-Hispanic,Experienced,PHD,2
Random White,2,1,1,1,3,1,2,White,1297,979,3994,21,16,100,Renewal,TRUE,Male,Non-Hispanic,Experienced,PHD,2
Random White,2,1,1,2,2,1,2,White,1297,994,3994,21,16,100,Renewal,TRUE,Male,Non-Hispanic,Experienced,PHD,2
Random White,2,1,1,1,2,1,2,White,1297,1098,3994,21,16,100,Renewal,TRUE,Male,Non-Hispanic,Experienced,PHD,2
Random White,6,4,3,4,6,2,6,White,2657,5870,1897,14,15,116,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,2
Random White,3,3,2,2,4,2,5,White,2657,6815,1897,14,15,116,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,2
Random White,4,2,2,3,4,2,5,White,2657,2789,1897,14,15,116,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,2
Random White,2,2,1,2,2,1,3,White,2132,3889,4287,22,10,35,New,FALSE,Female,Non-Hispanic,Experienced,PHD,2
Random White,4,3,2,4,5,2,5,White,2132,5587,4287,22,10,35,New,FALSE,Female,Non-Hispanic,Experienced,PHD,2
Random White,6,4,2,5,7,2,6,White,2132,7800,4287,22,10,35,New,FALSE,Female,Non-Hispanic,Experienced,PHD,2
Random White,4,2,3,3,4,2,ND,White,616,7868,2747,22,21,90,New,FALSE,Male,Non-Hispanic,Experienced,PHD,2
Random White,5,3,2,3,5,2,ND,White,616,738,2747,22,21,90,New,FALSE,Male,Non-Hispanic,Experienced,PHD,2
Random White,6,6,2,5,6,2,ND,White,616,5247,2747,22,21,90,New,FALSE,Male,Non-Hispanic,Experienced,PHD,2
Random White,4,3,3,3,5,2,ND,White,220,5898,3991,20,4,22,New,FALSE,Female,Hispanic/Latino,Experienced,MD/PHD,2
Random White,2,1,1,2,2,1,ND,White,220,4808,3991,20,4,22,New,FALSE,Female,Hispanic/Latino,Experienced,MD/PHD,2
Random White,5,3,2,3,5,1,ND,White,220,1,3991,20,4,22,New,FALSE,Female,Hispanic/Latino,Experienced,MD/PHD,2
Random White,7,6,6,1,7,1,ND,White,220,2697,3991,20,4,22,New,FALSE,Female,Hispanic/Latino,Experienced,MD/PHD,2
Random White,4,2,1,3,5,1,ND,White,1851,2941,256,19,11,110,New,FALSE,Male,Non-Hispanic,Experienced,MD,2
Random White,5,3,1,2,6,1,ND,White,1851,4856,256,19,11,110,New,FALSE,Male,Non-Hispanic,Experienced,MD,2
Random White,3,2,1,1,3,1,ND,White,1851,3542,256,19,11,110,New,FALSE,Male,Non-Hispanic,Experienced,MD,2
Random White,5,5,1,4,4,1,7,White,944,6073,2380,9,19,39,New,FALSE,Female,Non-Hispanic,ESI,MD,2
Random White,5,2,1,4,4,1,5,White,944,6422,2380,9,19,39,New,FALSE,Female,Non-Hispanic,ESI,MD,2
Random White,3,2,2,3,3,2,4,White,944,4038,2380,9,19,39,New,FALSE,Female,Non-Hispanic,ESI,MD,2
Random White,6,4,3,5,6,2,ND,White,3868,2694,1372,24,15,65,New,FALSE,Female,Non-Hispanic,Experienced,PHD,2
Random White,6,6,3,3,7,3,ND,White,3868,978,1372,24,15,65,New,FALSE,Female,Non-Hispanic,Experienced,PHD,2
Random White,4,3,2,4,4,2,ND,White,3868,12,1372,24,15,65,New,FALSE,Female,Non-Hispanic,Experienced,PHD,2
Matched White,4,4,2,3,4,1,5,White,3705,7865,513,20,4,113,New,TRUE,Female,Non-Hispanic,Experienced,PHD,5
Matched White,3,3,2,1,4,1,4,White,3705,4864,513,20,4,113,New,TRUE,Female,Non-Hispanic,Experienced,PHD,5
Matched White,4,1,1,4,4,1,4,White,3705,319,513,20,4,113,New,TRUE,Female,Non-Hispanic,Experienced,PHD,5
Matched White,4,4,2,4,4,3,ND,White,625,4658,3446,21,16,110,New,TRUE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Matched White,7,3,5,8,7,8,ND,White,625,2981,3446,21,16,110,New,TRUE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Matched White,6,5,3,4,7,2,ND,White,625,1022,3446,21,16,110,New,TRUE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Matched White,5,2,2,3,5,2,4,White,1484,4617,1645,14,15,110,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Matched White,2,2,1,2,2,1,2,White,1484,5888,1645,14,15,110,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Matched White,4,4,2,4,4,2,4,White,1484,3162,1645,14,15,110,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Matched White,5,5,2,4,5,2,ND,White,2277,162,4760,17,16,105,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,4,2,3,3,4,1,ND,White,2277,6491,4760,17,16,105,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,4,3,2,5,5,1,ND,White,2277,6989,4760,17,16,105,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,6,5,2,5,6,2,ND,White,3251,4215,1096,17,16,138,New,TRUE,Female,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,6,6,2,6,6,1,ND,White,3251,1114,1096,17,16,138,New,TRUE,Female,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,5,4,4,3,5,3,ND,White,3251,8228,1096,17,16,138,New,TRUE,Female,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,5,4,3,4,5,2,ND,White,3251,4902,2865,17,16,138,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,6,5,4,3,6,2,ND,White,3251,8228,2865,17,16,138,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,5,4,2,2,5,2,ND,White,3251,6930,2865,17,16,138,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,5,2,2,2,5,2,ND,White,1142,2308,1579,6,23,120,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Matched White,5,3,2,2,6,2,ND,White,1142,2512,1579,6,23,120,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Matched White,3,3,1,2,3,2,ND,White,1142,5743,1579,6,23,120,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Matched White,4,4,1,5,3,2,ND,White,395,1932,1846,1,3,154,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Matched White,4,3,2,4,4,2,ND,White,395,7484,1846,1,3,154,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Matched White,5,2,1,2,4,1,ND,White,395,6789,1846,1,3,154,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Matched White,4,3,1,4,4,2,ND,White,1160,3316,2710,4,13,129,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,4,3,1,2,5,1,ND,White,1160,5956,2710,4,13,129,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,4,2,2,3,4,2,ND,White,1160,1147,2710,4,13,129,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,2,3,2,3,3,1,2,White,3251,8129,4004,17,16,138,New,TRUE,Female,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,5,2,2,2,5,2,3,White,3251,7225,4004,17,16,138,New,TRUE,Female,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,3,2,2,2,4,1,3,White,3251,3640,4004,17,16,138,New,TRUE,Female,Non-Hispanic,Non-ESI NI,PHD,3
Random White,5,3,2,3,6,2,ND,White,3460,7239,4306,11,4,109,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,6,5,2,3,7,2,ND,White,3460,3266,4306,11,4,109,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,5,2,2,3,5,2,ND,White,3460,4759,4306,11,4,109,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,5,3,1,4,5,1,5,White,1019,4699,1047,20,19,110,New,FALSE,Female,Non-Hispanic,Non-ESI NI,MD,3
Random White,3,3,1,2,3,1,4,White,1019,2185,1047,20,19,110,New,FALSE,Female,Non-Hispanic,Non-ESI NI,MD,3
Random White,3,3,3,4,3,2,4,White,1019,5349,1047,20,19,110,New,FALSE,Female,Non-Hispanic,Non-ESI NI,MD,3
Random White,4,3,1,3,5,1,ND,White,1790,7738,4772,19,8,3,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Random White,2,2,1,1,2,1,ND,White,1790,1032,4772,19,8,3,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Random White,7,3,3,3,7,2,ND,White,1611,5153,2495,16,19,44,Renewal,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Random White,4,3,2,3,5,1,ND,White,1611,211,2495,16,19,44,Renewal,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Random White,4,4,4,5,6,3,ND,White,1611,5395,2495,16,19,44,Renewal,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Random White,4,2,1,3,4,1,3,White,3412,3538,2074,1,3,110,New,FALSE,Male,Non-Hispanic,Experienced,MD,3
Random White,5,4,2,3,5,2,4,White,3412,1804,2074,1,3,110,New,FALSE,Male,Non-Hispanic,Experienced,MD,3
Random White,5,4,2,5,5,1,4,White,3412,6777,2074,1,3,110,New,FALSE,Male,Non-Hispanic,Experienced,MD,3
Random White,2,2,1,3,2,1,2,White,3412,1213,2074,1,3,110,New,FALSE,Male,Non-Hispanic,Experienced,MD,3
Random White,3,2,2,2,3,1,4,White,3251,4784,3908,17,16,110,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,3
Random White,6,6,5,7,5,3,6,White,3251,3048,3908,17,16,110,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,3
Random White,5,4,3,3,5,3,4,White,3251,1033,3908,17,16,110,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,3
Random White,4,3,2,4,4,2,4,White,2953,81,3426,14,15,175,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,2,2,1,2,2,1,2,White,2953,5725,3426,14,15,175,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,2,2,1,1,3,1,2,White,2953,1041,3426,14,15,175,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,3,2,3,2,3,1,ND,White,3941,4099,3316,3,4,164,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Random White,6,4,1,3,5,1,ND,White,3941,2989,3316,3,4,164,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Random White,4,3,2,3,4,2,ND,White,3941,632,3316,3,4,164,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Random White,2,2,1,3,2,1,2,White,972,5076,2328,3,19,164,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Random White,2,3,2,2,2,2,2,White,972,2495,2328,3,19,164,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Random White,8,8,2,1,4,1,4,White,972,1155,2328,3,19,164,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,2,1,2,2,2,1,2,White,1908,4470,1993,14,18,14,New,TRUE,Male,Non-Hispanic,ESI,PHD,4
Matched White,4,3,2,3,4,2,2,White,1908,1281,1993,14,18,14,New,TRUE,Male,Non-Hispanic,ESI,PHD,4
Matched White,2,1,1,1,2,1,ND,White,1908,1516,1993,14,18,14,New,TRUE,Male,Non-Hispanic,ESI,PHD,4
Matched Black,4,2,1,4,5,1,ND,Black,934,3119,3024,11,13,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched Black,6,3,2,5,7,1,ND,Black,934,5834,3024,11,13,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched Black,2,2,1,2,2,1,ND,Black,934,3155,3024,11,13,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched Black,5,3,1,3,6,1,ND,Black,934,5834,3163,11,13,110,New,TRUE,Male,Non-Hispanic,Experienced,PHD,4
Matched Black,3,1,2,2,4,1,ND,Black,934,3263,3163,11,13,110,New,TRUE,Male,Non-Hispanic,Experienced,PHD,4
Matched Black,4,3,2,6,4,1,ND,Black,934,2324,3163,11,13,110,New,TRUE,Male,Non-Hispanic,Experienced,PHD,4
Matched White,1,1,1,1,2,1,2,White,3021,6229,4124,8,8,80,New,TRUE,Female,Non-Hispanic,Non-ESI NI,PHD,4
Matched White,3,2,1,2,4,2,5,White,3021,1277,4124,8,8,80,New,TRUE,Female,Non-Hispanic,Non-ESI NI,PHD,4
Matched White,5,4,2,4,5,2,6,White,3021,6978,4124,8,8,80,New,TRUE,Female,Non-Hispanic,Non-ESI NI,PHD,4
Matched Black,8,5,1,4,8,2,7,Black,170,2169,2312,9,19,39,New,FALSE,Female,Non-Hispanic,Experienced,PHD,4
Matched Black,1,1,1,1,2,1,3,Black,170,493,2312,9,19,39,New,FALSE,Female,Non-Hispanic,Experienced,PHD,4
Matched Black,5,4,3,4,7,3,ND,Black,170,320,2312,9,19,39,New,FALSE,Female,Non-Hispanic,Experienced,PHD,4
Random White,3,3,2,3,5,2,ND,White,1794,5272,720,15,20,136,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,2,3,1,3,2,1,ND,White,1794,1402,720,15,20,136,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,5,1,1,4,6,1,ND,White,1794,6334,720,15,20,136,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,5,5,1,3,5,1,ND,White,3857,2791,909,18,9,12,New,TRUE,Female,Non-Hispanic,Experienced,PHD,4
Random White,2,3,1,3,2,2,ND,White,3857,3011,909,18,9,12,New,TRUE,Female,Non-Hispanic,Experienced,PHD,4
Random White,6,6,3,3,7,5,ND,White,3857,6624,909,18,9,12,New,TRUE,Female,Non-Hispanic,Experienced,PHD,4
Random White,5,3,1,3,5,1,5,White,2028,2643,2869,15,9,79,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,1,1,1,1,3,1,1,White,2028,4476,2869,15,9,79,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,4,1,2,1,5,1,3,White,2028,7244,2869,15,9,79,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched Black,4,6,2,2,6,1,5,Black,2005,3796,1245,20,19,110,New,FALSE,Male,Non-Hispanic,ESI,MD/PHD,5
Matched Black,6,5,2,6,7,2,6,Black,2005,4839,1245,20,19,110,New,FALSE,Male,Non-Hispanic,ESI,MD/PHD,5
Matched Black,5,5,1,5,4,3,5,Black,2005,3869,1245,20,19,110,New,FALSE,Male,Non-Hispanic,ESI,MD/PHD,5
Matched Black,6,5,4,3,7,3,ND,Black,2005,3307,1424,3,11,59,New,FALSE,Male,Non-Hispanic,ESI,MD/PHD,5
Matched Black,6,5,3,4,7,4,ND,Black,2005,7754,1424,3,11,59,New,FALSE,Male,Non-Hispanic,ESI,MD/PHD,5
Matched Black,4,3,4,5,4,3,ND,Black,2005,4205,1424,3,11,59,New,FALSE,Male,Non-Hispanic,ESI,MD/PHD,5
All Black,6,6,3,7,3,2,ND,Black,2005,7521,1980,3,8,59,New,FALSE,Male,Non-Hispanic,ESI,MD/PHD,5
All Black,6,5,1,5,6,1,ND,Black,2005,5455,1980,3,8,59,New,FALSE,Male,Non-Hispanic,ESI,MD/PHD,5
All Black,4,4,2,3,5,1,ND,Black,2005,907,2430,20,8,156,New,FALSE,Male,Non-Hispanic,ESI,MD/PHD,5
All Black,6,7,3,3,5,3,ND,Black,2005,6635,2430,20,8,156,New,FALSE,Male,Non-Hispanic,ESI,MD/PHD,5
All Black,4,4,1,2,4,1,ND,Black,2005,5644,2430,20,8,156,New,FALSE,Male,Non-Hispanic,ESI,MD/PHD,5
All Black,6,4,3,4,7,3,ND,Black,2005,8301,1884,3,8,59,New,FALSE,Male,Non-Hispanic,ESI,MD/PHD,5
All Black,7,6,4,3,7,3,ND,Black,2005,1168,1884,3,8,59,New,FALSE,Male,Non-Hispanic,ESI,MD/PHD,5
All Black,6,4,3,4,6,2,ND,Black,2005,5251,1884,3,8,59,New,FALSE,Male,Non-Hispanic,ESI,MD/PHD,5
Matched Black,3,2,3,1,4,3,3,Black,2005,907,1974,20,8,156,New,TRUE,Male,Non-Hispanic,ESI,MD/PHD,5
Matched Black,3,3,2,2,3,2,3,Black,2005,7589,1974,20,8,156,New,TRUE,Male,Non-Hispanic,ESI,MD/PHD,5
Matched Black,6,3,4,2,8,2,6,Black,2005,1781,1974,20,8,156,New,TRUE,Male,Non-Hispanic,ESI,MD/PHD,5
Matched White,6,6,2,5,7,5,ND,White,3074,6641,975,14,15,175,Renewal,FALSE,Male,Non-Hispanic,Experienced,MD,5
Matched White,4,3,2,2,6,2,ND,White,3074,595,975,14,15,175,Renewal,FALSE,Male,Non-Hispanic,Experienced,MD,5
Matched White,3,1,2,2,5,1,ND,White,3074,803,975,14,15,175,Renewal,FALSE,Male,Non-Hispanic,Experienced,MD,5
All Black,4,4,3,2,5,2,ND,Black,2005,3439,386,20,11,156,New,FALSE,Male,Non-Hispanic,ESI,MD/PHD,5
All Black,4,4,4,3,6,3,ND,Black,2005,1343,386,20,11,156,New,FALSE,Male,Non-Hispanic,ESI,MD/PHD,5
All Black,7,4,3,3,7,3,ND,Black,2005,5812,386,20,11,156,New,FALSE,Male,Non-Hispanic,ESI,MD/PHD,5
Matched White,3,3,2,3,2,2,4,White,2700,3831,631,5,19,51,New,FALSE,Female,Non-Hispanic,ESI,PHD,5
Matched White,2,2,2,1,2,3,3,White,2700,762,631,5,19,51,New,FALSE,Female,Non-Hispanic,ESI,PHD,5
Matched White,6,5,6,5,6,5,6,White,2700,648,631,5,19,51,New,FALSE,Female,Non-Hispanic,ESI,PHD,5
Random White,4,4,1,4,3,1,ND,White,1497,7470,717,7,8,110,New,TRUE,Female,Hispanic/Latino,Experienced,PHD,5
Random White,5,5,2,2,5,3,ND,White,1497,3625,717,7,8,110,New,TRUE,Female,Hispanic/Latino,Experienced,PHD,5
Matched White,4,2,1,4,5,3,ND,White,894,1605,2464,21,16,32,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,5,2,3,3,5,2,ND,White,894,6259,2464,21,16,32,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,5,4,3,1,5,1,ND,White,894,7901,2464,21,16,32,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,1,1,1,1,1,1,2,White,1950,5024,2292,11,3,53,New,TRUE,Male,Non-Hispanic,Non-ESI NI,Others,5
Matched White,3,3,2,4,3,2,3,White,1950,6469,2292,11,3,53,New,TRUE,Male,Non-Hispanic,Non-ESI NI,Others,5
Matched White,2,2,1,2,4,1,3,White,1950,7745,2292,11,3,53,New,TRUE,Male,Non-Hispanic,Non-ESI NI,Others,5
Matched White,2,2,1,1,1,1,2,White,1950,1500,2292,11,3,53,New,TRUE,Male,Non-Hispanic,Non-ESI NI,Others,5
Random White,4,2,3,3,4,2,3,White,1950,8333,3371,11,3,53,New,FALSE,Male,Non-Hispanic,Experienced,Others,5
Random White,2,2,2,2,2,2,2,White,1950,2248,3371,11,3,53,New,FALSE,Male,Non-Hispanic,Experienced,Others,5
Random White,1,1,1,1,1,1,2,White,1950,5024,3371,11,3,53,New,FALSE,Male,Non-Hispanic,Experienced,Others,5
Random White,5,3,1,3,6,1,4,White,1950,7745,3371,11,3,53,New,FALSE,Male,Non-Hispanic,Experienced,Others,5
Matched Black,5,2,3,3,5,2,ND,Black,2237,6604,4093,20,22,54,New,FALSE,Female,Non-Hispanic,Experienced,PHD,5
Matched Black,5,2,3,1,6,2,ND,Black,2237,4685,4093,20,22,54,New,FALSE,Female,Non-Hispanic,Experienced,PHD,5
Matched Black,5,3,4,3,5,1,ND,Black,2237,3312,4093,20,22,54,New,FALSE,Female,Non-Hispanic,Experienced,PHD,5
Matched Black,8,7,5,4,8,4,ND,Black,2237,427,511,17,6,161,New,FALSE,Female,Non-Hispanic,Experienced,PHD,5
Matched Black,7,3,2,3,7,2,ND,Black,2237,7210,511,17,6,161,New,FALSE,Female,Non-Hispanic,Experienced,PHD,5
Matched Black,7,4,1,1,7,1,ND,Black,2237,3970,511,17,6,161,New,FALSE,Female,Non-Hispanic,Experienced,PHD,5
All Black,2,2,1,1,2,1,2,Black,2607,750,619,3,4,110,New,FALSE,Male,Hispanic/Latino,ESI,PHD,5
All Black,2,2,2,2,2,2,2,Black,2607,2678,619,3,4,110,New,FALSE,Male,Hispanic/Latino,ESI,PHD,5
All Black,2,2,1,1,2,2,2,Black,2607,4010,619,3,4,110,New,FALSE,Male,Hispanic/Latino,ESI,PHD,5
Matched White,5,2,2,2,5,2,ND,White,1764,6498,585,3,4,124,Renewal,FALSE,Female,Non-Hispanic,Experienced,PHD,5
Matched White,3,1,1,2,3,1,ND,White,1764,8069,585,3,4,124,Renewal,FALSE,Female,Non-Hispanic,Experienced,PHD,5
Matched White,6,6,3,5,6,2,ND,White,1764,4555,585,3,4,124,Renewal,FALSE,Female,Non-Hispanic,Experienced,PHD,5
Matched White,3,3,2,2,3,3,4,White,3870,160,3663,6,8,159,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Matched White,4,4,1,4,5,1,4,White,3870,4674,3663,6,8,159,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Matched White,4,2,2,3,4,2,4,White,3870,5943,3663,6,8,159,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Random White,7,6,4,6,6,3,ND,White,2609,8109,624,12,13,36,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Random White,6,3,2,4,7,2,ND,White,2609,1892,624,12,13,36,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Random White,6,3,4,4,6,4,ND,White,2609,4706,624,12,13,36,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,4,3,3,4,3,3,4,White,3217,7317,599,12,13,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched White,3,3,2,2,4,2,4,White,3217,2497,599,12,13,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched White,5,5,2,4,6,2,5,White,3217,6597,599,12,13,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched White,5,4,3,4,3,3,ND,White,1526,6602,2777,12,13,36,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched White,3,2,1,3,3,2,ND,White,1526,6045,2777,12,13,36,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched White,4,2,2,4,5,1,ND,White,1526,2026,2777,12,13,36,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,4,6,1,4,7,1,4,White,3217,3102,1183,12,13,110,New,TRUE,Male,Non-Hispanic,Experienced,PHD,4
Random White,3,3,3,2,4,3,3,White,3217,454,1183,12,13,110,New,TRUE,Male,Non-Hispanic,Experienced,PHD,4
Random White,2,1,1,2,2,1,3,White,3217,4894,1183,12,13,110,New,TRUE,Male,Non-Hispanic,Experienced,PHD,4
Random White,1,1,1,1,1,2,2,White,2875,5063,2696,17,16,138,New,FALSE,Female,Non-Hispanic,ESI,PHD,4
Random White,3,2,1,3,3,1,4,White,2875,1114,2696,17,16,138,New,FALSE,Female,Non-Hispanic,ESI,PHD,4
Random White,7,3,5,5,8,5,4,White,2875,4902,2696,17,16,138,New,FALSE,Female,Non-Hispanic,ESI,PHD,4
Random White,6,5,4,5,6,3,6,White,2749,4280,3020,13,4,60,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,3,1,1,3,3,2,5,White,2749,5840,3020,13,4,60,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,2,2,1,2,2,1,4,White,2749,6249,3020,13,4,60,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,1,1,1,1,2,1,2,White,1234,1964,3349,24,9,31,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,3,3,1,2,3,2,4,White,1234,3987,3349,24,9,31,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,4,2,2,3,4,2,3,White,1234,13,3349,24,9,31,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,4,2,1,4,5,1,4,White,2875,7976,4602,3,4,110,New,FALSE,Female,Non-Hispanic,Experienced,PHD,4
Random White,2,2,2,2,2,1,3,White,2875,2700,4602,3,4,110,New,FALSE,Female,Non-Hispanic,Experienced,PHD,4
Random White,2,3,1,4,2,1,3,White,2875,6136,4602,3,4,110,New,FALSE,Female,Non-Hispanic,Experienced,PHD,4
Matched Black,5,4,2,6,5,2,ND,Black,189,389,2621,1,4,110,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Matched Black,5,2,2,4,6,2,ND,Black,189,7015,2621,1,4,110,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Matched Black,8,6,2,8,8,2,ND,Black,189,743,2621,1,4,110,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Matched Black,5,3,2,3,5,2,ND,Black,189,1874,2801,12,19,121,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Matched Black,5,5,5,4,4,4,ND,Black,189,176,2801,12,19,121,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Matched Black,8,8,5,5,9,3,ND,Black,189,3618,2801,12,19,121,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Random White,4,2,2,3,5,2,5,White,838,1031,3450,1,13,64,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Random White,4,3,2,3,4,1,4,White,838,2439,3450,1,13,64,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Random White,4,2,2,3,5,2,5,White,838,950,3450,1,13,64,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Matched White,5,2,1,4,6,1,5,White,231,1471,4868,20,11,22,New,TRUE,Female,Non-Hispanic,ESI,PHD,5
Matched White,4,2,2,4,4,1,5,White,231,5697,4868,20,11,22,New,TRUE,Female,Non-Hispanic,ESI,PHD,5
Matched White,5,4,2,3,6,2,5,White,231,240,4868,20,11,22,New,TRUE,Female,Non-Hispanic,ESI,PHD,5
Random White,2,2,2,3,3,2,4,White,231,1,4212,20,11,22,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,5
Random White,5,5,4,3,3,2,5,White,231,720,4212,20,11,22,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,5
Random White,3,1,2,2,4,1,4,White,231,6479,4212,20,11,22,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,5
Random White,3,2,2,2,3,2,3,White,1494,1635,1747,11,13,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Random White,5,3,3,4,5,2,5,White,1494,3128,1747,11,13,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
